id,vendor_id,title,description,category,price_rwf,image_url,image_public_id,in_stock,free_shipping,rating,review_count,created_at,updated_at,discount_percentage
test-iwanyu-stores,v_iwanyu-stores_qp2agg,Test,,Electronics,100,,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
euro-england-jersey-spplyplus,v_spplyplus_6sd7et,Euro England Jersey,,Sports,23000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/3078619a9e531ae7e4a39612d9fcea60.jpg?v=1746552084,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
euro-england-jersey-1-spplyplus,v_spplyplus_6sd7et,Euro Italy Jersey,,Sports,23000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/73d1fc08f3d167fe5280ed4dbf7e41b4.jpg?v=1746552080,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
euro-belgium-jersey-spplyplus,v_spplyplus_6sd7et,Euro Belgium Jersey,,Sports,23000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/09f154c75cf14a6420d75a5ca65c8c82.jpg?v=1746552075,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
manchester-united-24-25-jersey-spplyplus,v_spplyplus_6sd7et,Manchester united 24/25 jersey,"Competitive Season:Manchester United 2024 2025 home soccer Jersey MAN UTD RASHFORD CASEMIRO MOUNT AMRABAT football shirts
Item Type: Jersey
Sport Type: Soccer
Gender: Men
Material: Polyester
Feature: Anti-Shrink, Anti-Wrinkle, Breathable, Anti-pilling
Sleeve Length: Short


The Best Quality Soccer Jersey NBA Jersey
100 percent same as original shop
If you need big order, leave message in the orders, then you can get a surprise!",Sports,19000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/k-s-oss-17180916734607jxCiYesQd.jpg?v=1746551937,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
jordan-spplyplus,v_spplyplus_6sd7et,Jordan,,Shoes,35000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/B1BC3745-F1D8-4BE3-95C4-97EF33FE6807.jpg?v=1746553276,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
laptop-stand-spplyplus,v_spplyplus_6sd7et,Laptop stand,,Laptops,25000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/065F3134-8DEA-4365-9B5C-BC08BF76DFE9.jpg?v=1746553108,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
nike-furyosa-iwanyu-store,v_iwanyu-store_0m5gwc,Nike FURYOSA.,,Shoes,28800,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/5328cc1c46c65b833f5384d122c4ca72.jpg?v=1746552959,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
nike-dunk-low-iwanyu-store,v_iwanyu-store_0m5gwc,Nike Dunk Low,,Shoes,28000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/images_4.jpg?v=1746552806,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
untitled-apr4-03-04-my-store,v_my-store_5abcb6,Adidas campus 00's,,Shoes,28800,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/ae67404206937e3e603a907ebb305e01.jpg?v=1746552785,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
zara-stars-iwanyu-store,v_iwanyu-store_0m5gwc,Zara Stars.,,Other,29100,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/images_3.jpg?v=1746552918,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
hat-iwanyu-store,v_iwanyu-store_0m5gwc,Hat,,Other,8600,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/E53F5AFA-5A78-4E54-AFEB-57688E5F02B8.png?v=1746553005,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
yoga-shorts-iwanyu-store,v_iwanyu-store_0m5gwc,Yoga shorts,,Other,9800,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/DE4C3CBE-A73D-4044-9CF3-E8073BE9186C.png?v=1746552992,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
portable-blender-spplyplus,v_spplyplus_6sd7et,Portable blender,,Other,25000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/942E5061-A192-4C2F-9EE4-8B3E87C43D53.jpg?v=1746553153,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
chelsea-away-2024-2025-spplyplus,v_spplyplus_6sd7et,Chelsea Away 2024-2025,,Other,28000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/A10A2752-D4FF-490E-86B5-997062F4F8FA.jpg?v=1746553235,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
chelsea-home-2024-2025-spplyplus,v_spplyplus_6sd7et,Chelsea Home 2024-2025,,Other,28000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/546A43F3-2B9E-4B98-8DCF-10A52102F916.jpg?v=1746553230,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
ac-milan-2024-2025-spplyplus,v_spplyplus_6sd7et,AC Milan 2024-2025,,Other,28000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/B79C133B-CA6D-48B5-8FB3-139EBF59E6B8.jpg?v=1746553224,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
new-balance-wrpd-runner-spplyplus,v_spplyplus_6sd7et,New Balance WRPD Runner,"New Balance WRPD Runner

The WRPD Runner's unique design concept is brought to life with a combination of exaggerated proportions and minimalist restraint. The new model suggests fluid movement with the curved contours of the full-length FuelCell midsole and the many undulating accents that surround the sleek knit upper. Individual elements from classic models have been alienated beyond recognition and integrated naturally into the new design. The WRPD Runner is designed to feel familiar while also pushing the boundaries of classic running culture.",Other,34000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/11D91907-F4EF-4469-A27B-17ECC32A4A43.jpg?v=1746553210,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
nike-air-jordan-4-retro-se-craft-spplyplus,v_spplyplus_6sd7et,Nike Air Jordan 4 Retro Se Craft,"Nike Air Jordan 4 Retro SE Craft *GS*
The next release of the Nike Air Jordan 4 is nicknamed the *Craft*. This release of the classic designed by Tinker Hatfield uses a dark green leather upper. A special highlight are the typical lattice inserts of the Air Jordan 4, which have been replaced by die-cut panels. Black details like the lacestays and the Jumpman on the heel round off the design.",Other,35000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/84002B8B-AADC-4E38-8758-DB19BA57FACE.png?v=1746553202,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
hp-probook-640-g1-spplyplus,v_spplyplus_6sd7et,HP ProBook 640 G1,"Screen Size
15.6"" (39.6 cm)


Processor Type
Intel Core i5


RAM Memory
8 GB


Hard Drive Capacity
256 GB


Operating System
Windows 10 Pro x64


Processor Speed
2.6 GHz


Brand
HP


Model
ProBook 650 G1


Processor Brand
Intel


Solid State Drive Capacity
256 GB


RAM Memory Type
DDR3







Product Description


HP ProBook 650 G1 Laptop Core i5-4210M






Intel Core i5-4300M 2.60GHz Processor
8GB DDR3 Memory
256GB Solid State Drive
15.6"" 1366x768 HD Display
Windows 10 Pro x64",Other,385000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/60C86E90-9774-4B28-B6F4-D18DC37517B2.png?v=1746553193,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
hp-elitebook-840-g5-14-spplyplus,v_spplyplus_6sd7et,HP Elitebook 840 G5 14,"Product Description


Issaquah Highlands Tech sells computers with Original and upgraded configurations. If the computer has modifications (listed below), then the manufacturer box is opened for it to be tested and inspected and to install the upgrades to achieve the specifications as advertised.




Smart Buy HP EliteBook 840 G5 Business Notebook PC with HP Elitebook Docking Station

Docking Station:Quickly and easily expand your display, network, and device connectivity to customize an always-ready workspace with the HP 2013 UltraSlim Docking Station, a simple one-click, slide-in side dock for select ultraslim HP EliteBook Notebook PCs.

The EliteBook 840 G5 is an absolute beauty of a business laptop, providing a comfy keyboard, strong performance and amazing sound in a stylish design.























Additional Specifications






Price 
—


Keyboard 
HP Premium Keyboard with drain (Backlit) 


Webcam 
720p HD Webcam 


Audio 
Bang &amp; Olufsen, 2 Premium Stereo Speakers, HP Audio Boost, HP Noise Cancellation, Digital Microphones (Dual-Array) 


Security 
TPM 2.0 | FINGERPRINT READER 


Energy Efficiency 
ENERGY STAR certified 


















Right Side



USB Type-C Thunderbolt 
Headphone/Microphone Combo Jack 
USB 3.1 Gen 1 
Gigabit Ethernet Port (RJ-45) 
Docking connector 
NO SIM Card reader (Empty shell) 
AC Port (DC JACK) 
HDMI 






Buttons &amp; Ports
Left Side




Security Lock Slot 
USB 3.1 Gen 1 (charging) 
SmartCard Reader (NOT INCLUDED;empty shell",Other,550000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/0593D54C-D9B3-4D43-9317-BEF5F9090DFA.jpg?v=1746553183,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
elegant-dinner-sets-including-6-cups-6-side-plates-6-bowls-a-spplyplus,v_spplyplus_6sd7et,"Elegant dinner sets including 6 cups, 6 side plates, 6 bowls, and 6 plates.",,Other,72000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/B2FA9647-1FA4-43E1-BD99-552FAEF4EE10.jpg?v=1746553174,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
frying-pan-of-24cm-without-lid-black-spplyplus,v_spplyplus_6sd7et,Frying Pan of 24cm without Lid - Black,"This pan set is essential for every kitchen. 
Create delicious fried potatoes, fresh vegetables, fluffy egg dishes or crispy meat and use a bigger or a smaller pan, depending on your needs!


1 frying pan, ø approx. 24 cm, height: approx. 4.4 cm, approx. 1.5 l



Perfect results and crispy meat
Perfect taste
Vitamin-friendly cooking and frying without fat and oil
No burning and no sticking
Super easy to clean
Suitable for all cookers including induction cookers
Extra strong, non-distorting base
Base thickness 4.5 mm
These products are oven-proof until 180 °C
Material: die-cast aluminium",Other,23000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/6F4589D1-6D96-4350-ABB6-DF1FF0D8BB3C.jpg?v=1746553166,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
hp-elite-book-360-spplyplus,v_spplyplus_6sd7et,Hp elite book 360,"Screen size13.3 in

13.3 in


ProcessorI5 – 7300U

I5 – 7300U


Ram memory8 GB

8 GB


HD capacity256 GB

256 GB


Battery life16.5 h

16.5 h


Weight4.3000 oz

4.3000 oz


TouchscreenN

N


Resolution1920 x 1080

1920 x 1080


BrandHP

HP


Max RAM16 GB

16 GB",Other,600000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/AA4E0A81-1FD8-4A6A-BCA1-6E87347FBCD3.jpg?v=1746553159,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
butterfly-sandals-new-version-spplyplus,v_spplyplus_6sd7et,Butterfly sandals [new version ],,Other,25000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/531A5E9C-6DBF-4110-B580-8C8BAE6073D0.jpg?v=1746553145,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
new-balance-54sr-iwanyu-store,v_iwanyu-store_0m5gwc,New balance 54sr,,Other,28300,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/8F7B9FEF-6410-4B91-9417-6A07C5090A86.jpg?v=1746553011,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
christian-dior-iwanyu-store,v_iwanyu-store_0m5gwc,Christian Dior.,,Other,29800,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/a2ade2581d3cd4d6295b34ab543911b7.jpg?v=1746552956,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
fluffy-bomber-jackets-iwanyu-store,v_iwanyu-store_0m5gwc,Fluffy [bomber jackets],,Other,15900,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/ddda57aa0d6f65979ab2e07030a98477.jpg?v=1746552926,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
v-jackets-iwanyu-store,v_iwanyu-store_0m5gwc,V-Jackets,,Other,20800,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/WhatsAppImage2024-04-20at01.26.24.jpg?v=1746552912,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
bvb-borussia-dortmund-jersey-iwanyu-store,v_iwanyu-store_0m5gwc,BVB (Borussia Dortmund) Jersey,,Other,18600,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/1125d5b79770189f042ab83ae67f5d5d.jpg?v=1746552906,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
psg-jersey-iwanyu-store,v_iwanyu-store_0m5gwc,PSG Jersey,,Other,18600,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/618e87c7cd25ca389115853216ea5249.jpg?v=1746552887,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
unisex-574-core-spplyplus,v_spplyplus_6sd7et,Unisex 574 Core,,Other,29300,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/newbalance3.webp?v=1746552877,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
naked-wolfe-iwanyu-store,v_iwanyu-store_0m5gwc,Naked Wolfe,,Other,29000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/86d10109bffe42a6d2675305a5dbcdb4.jpg?v=1746552853,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
yeezy-700-iwanyu-store,v_iwanyu-store_0m5gwc,Yeezy 700,,Other,28400,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/1f903c42d3e801149878da8cf8bf9a75.jpg?v=1746552847,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
jordan-13s-iwanyu-store,v_iwanyu-store_0m5gwc,"Jordan 13""s",,Other,28500,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/94ff1f69b568a00d64e14fb2279faa4c.jpg?v=1746552830,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
puma-mb-01-dessert-iwanyu-store,v_iwanyu-store_0m5gwc,Puma Mb.01 Dessert,Athletic sneakers.,Other,29300,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/ee0224e6cc826116a5ed7b655ee36051.jpg?v=1746552818,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
untitled-apr6-01-42-iwanyu-store,v_iwanyu-store_0m5gwc,Run Star Hike Platform,Shipping in 2hrs,Other,29800,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/run-star-hike-platform-unisex-shoes-WFMhT5.jpg?v=1746552802,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
france-team-jersey-iwanyu-store,v_iwanyu-store_0m5gwc,France Team jersey,,Other,19000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/cc4c8c4e8f44cea91caaa86b26cf4594.jpg?v=1746552774,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
tottenham-hotspurs-jersey-iwanyu-store,v_iwanyu-store_0m5gwc,Tottenham hotspurs Jersey,,Other,18600,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/bbd01afef591469f86461362e1db8623.jpg?v=1746552771,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
manchester-city-jersey-iwanyu-store,v_iwanyu-store_0m5gwc,Manchester city jersey,,Other,18600,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/1daa6b7839eb4ec1bb8e79cee7097035.jpg?v=1746552755,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
inter-miami-iwanyu-store,v_iwanyu-store_0m5gwc,Inter Miami jersey,,Other,18700,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/d288acb8855b3b45a252cd3ca5d8a9c2.jpg?v=1746552747,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
kwesa-collection-iwanyu-store,v_iwanyu-store_0m5gwc,Kwesa collection,,Other,28200,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/6444cdd077890.jpg?v=1746552705,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
manchester-united-jerseys-iwanyu-store,v_iwanyu-store_0m5gwc,Manchester united Jerseys,,Other,18200,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/d57933ee47bbee0eaefa8528a745e544.jpg?v=1746552672,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
sandalsbutterfly-iwanyu-store,v_iwanyu-store_0m5gwc,Sandals(butterfly),,Other,16200,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/4D13F22E-7B44-4F23-AC4A-DECBF3A9597D.png?v=1746552645,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
new-balance-550-iwanyu-store,v_iwanyu-store_0m5gwc,New balance 550,,Other,29100,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/4d041fe06825879738d0c11641fc1f8b.jpg?v=1746552605,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
yeezy-slides-iwanyu-store,v_iwanyu-store_0m5gwc,Yeezy slides,,Other,17100,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/226e9c42cd8dd5f688d4d42ca1a6b576.jpg?v=1746552577,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
yeezy-boost-iwanyu-store,v_iwanyu-store_0m5gwc,Yeezy Boost,,Other,24100,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/8f1d5e256681e65a3cedae7695d711df.jpg?v=1746552569,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
men-s-shirt-iwanyu-store,v_iwanyu-store_0m5gwc,Men’s shirt,,Other,16500,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/ba4766fad03b707e77692f84151d990d_1.jpg?v=1746552561,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
women-top-iwanyu-store,v_iwanyu-store_0m5gwc,Women Top,,Other,5900,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/698fc7d94e24b202ac3eb5588752ec04.jpg?v=1746552540,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
shorts-iwanyu-store,v_iwanyu-store_0m5gwc,Shorts,,Other,7590,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/4299f5c58b315c6c13a1296ba57a23c0.jpg?v=1746552534,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
h-smile-iwanyu-store,v_iwanyu-store_0m5gwc,H-smile,,Other,18500,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/5e2f8d4e0ca5f9801ef88c4be08d7021.jpg?v=1746552481,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
supreme-iwanyu-store,v_iwanyu-store_0m5gwc,Supreme,,Other,18000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/2b4828732ec1e20021b1cfdf4c208a52.jpg?v=1746552478,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
jordan-1-low-brown-davincis,v_davincis_xubefd,Jordan 1 low:[brown],,Other,25000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/5AD5D2D2-C6B2-4C2E-A873-A580BF987660_1_105_c.webp?v=1746552465,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
luis-vuitton-air-force-1-davincis,v_davincis_xubefd,Luis vuitton Air force 1,,Other,28000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/joseph-wall-af1lvsothebys-0019.jpg?v=1746552454,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
high-fade-puma-davincis,v_davincis_xubefd,High Fade puma,,Other,27500,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/1257710-d.jpg?v=1746552434,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
travis-scott-x-nike-air-max-1-baroque-brown-iwanyu-store,v_iwanyu-store_0m5gwc,Travis Scott X Nike Air Max 1 'baroque Brown',,Other,25000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/niike4.webp?v=1746552398,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
louis-vuitton-skate-sneaker-iwanyu-store,v_iwanyu-store_0m5gwc,Louis Vuitton Skate Sneaker,,Other,30000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/f83226cf756af1020ba1ebebbed385d9.jpg?v=1746552376,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
nike-air-max-90-tan-olive-orange-iwanyu-store,v_iwanyu-store_0m5gwc,Nike Air Max 90 Tan Olive Orange,,Other,29500,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/id-11134207-7qul7-lkbal7ookuv607.jpg?v=1746552364,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
reebok-unisex-adult-zig-kinetica-edge-sneaker-iwanyu-store,v_iwanyu-store_0m5gwc,Reebok Unisex-Adult Zig Kinetica Edge Sneaker,,Other,32000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/51DYh3KsUZL._SL1100.jpg?v=1746552356,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
men-plus-flap-pocket-shirt-outfit-iwanyu-store,v_iwanyu-store_0m5gwc,Men Plus Flap Pocket Shirt (outfit),"Complete pair of classic clothing.

call for any other information.

+250794306915",Other,31700,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/2ae4fb60-bcf7-4843-b3c5-3cb7f919cf6d.jpg?v=1746552334,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
stylish-pocket-pants-spplyplus,v_spplyplus_6sd7et,Stylish pocketbook pants,,Other,18300,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/techwear-pants-with-straps-14.jpg?v=1746552316,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
supreme-t-shirt-iwanyu-store,v_iwanyu-store_0m5gwc,Supreme T-shirt,,Other,9750,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/images_22.jpg?v=1746552291,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
ny-hat-cap-iwanyu-store,v_iwanyu-store_0m5gwc,NY hat (cap),,Other,5300,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/images_21.jpg?v=1746552286,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
nike-t-shirt-iwanyu-store,v_iwanyu-store_0m5gwc,Nike T-shirt,,Other,8350,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/3f6633edd3539cefc718aee1f60346d1.jpg?v=1746552246,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
polo-brown-jacket-iwanyu-store,v_iwanyu-store_0m5gwc,Polo brown jacket,,Other,11100,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/e94b07b2a1ac73a7f8933ebfd00ba96e.jpg?v=1746552234,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
uncategoriezed-crocs-iwanyu-store,v_iwanyu-store_0m5gwc,Crocs,,Other,15900,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/090cf460d9fd8e6c6d203c2ee512070d.jpg?v=1746552984,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
crocs-echo-unisex-clogs-atmosphere-iwanyu-store,v_iwanyu-store_0m5gwc,Crocs ECHO UNISEX - Clogs - atmosphere,one of kind comfy crocs.,Other,19000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/3ffc063261227e1ab54938eb3447c859.jpg?v=1746552970,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
